984,394,259,285
1031,338,259,285
921,172,235,258
908,66,208,229
1029,193,204,225
1119,163,204,225
1115,408,230,253
1131,612,239,263
1073,919,254,279
1168,1005,259,285
1174,1272,264,291
9.670391364651442
