576.5,331.0,135.0,240.0
572.5,266.0,135.0,240.0
568.5,232.0,135.0,240.0
573.5,206.0,135.0,240.0
577.5,263.0,135.0,240.0
570.5,320.0,135.0,240.0
556.5,316.0,135.0,240.0
540.5,325.0,135.0,240.0
509.5,299.0,135.0,240.0
526.5,265.0,135.0,240.0
578.5,283.0,135.0,240.0
632.5,228.0,135.0,240.0
580.5,150.0,135.0,240.0
504.5,-20.0,135.0,240.0
454.29446443729444
