782,929,57,81
781,940,53,80
777,942,54,86
774,950,56,78
769,958,56,70
764,963,61,65
761,967,59,61
756,972,56,56
754,975,48,53
752,974,46,54
747,970,46,58
738,968,52,60
729,970,54,58
718,968,53,60
711,973,52,55
656,732,44,66
569,285,27,28
555,150,21,26
564,120,21,19
578,125,14,24
580,166,13,18
572,220,18,17
567,288,11,14
556,360,9,11
542,434,9,13
500,482,7,12
511,586,6,7
495,665,7,6
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
