1016.4354511011835,410.1406206197758,178.32200896511992,187.23810941337592
1090.7321457295523,448.87100113499014,214.82120434460714,225.56226456183748
980.7710493081596,297.20334827519986,148.60167413759993,156.03175784447993
854.5735943181057,155.7337388426296,256.1155425171231,268.9213196429793
984.3374894874619,171.1891286065151,213.9864107581439,224.68573129605107
1173.0901593999988,206.6975047023457,92.95861902018964,97.60654997119913
924.4212944751815,123.25617259669087,308.1404314917272,323.54745306631355
945.7231695183425,284.4278757472577,315.34103723500084,331.10808909675086
843.0722205613655,488.0944434828958,443.7222213480871,465.90833241549143
887.4444426961742,576.8388877525132,443.7222213480871,465.90833241549143
1212.5896609628155,1069.9320537907195,178.32200896511992,187.23810941337592
4.120397216833175
